Participant_ID,SEX,Participant_Age,Participant_Ethnicity_1,Participant_Ethnicity_2,Participant_Ethnicity_3,Education_Level,Family_Income,Participant_LTR,Dating_Length,Relationship_Satisfaction,Probability_Leave_Current_Partner,Partner_Number,Had_Sex,Age_Sex,Participant_Primarily_Attracted,Participant_Lifetime_Sex_Partners,Past_Year_Sex_Partners,Past_Month_Sex,SEXUALACTIVE,SEXPARTYEAR,Orientation,GenHealth1,MMS1,MMS2,MMS3,MMS4,MMS5,MMS6,MMS7,MMS8,MMS9,MMS10,MMS11,MMS12,MMS13,MMS14,ICS1,ICS2,ICS3,ICS4,ICS5,ICS6,ICS7,ICS8,ICS9,ICS10,ICS11,ICS12,CMVS1,CMVS2,CMVS3,CMVS4,CMVS5,CMVS6,CMVS7,CMVS8,CMVS9,CMVS10,CMVS11_rc,CMVS12,CMVS13,CMVS14,CMVS15,CMVS16,CMVS17,CMVS18,CMVS19,CMVS20,CMVS21,CMVS22,CMVS23,CMVS25,CMVS24_rc,CMVS25_rc,CMVS26_rc,VIEWS_OPPOSITE,SOCIALITY,PARENTING,WEALTH_OLD,WEALTH_NEW,LOOKS_OLD,LOOKS_NEW,RELATIONSHIP_HISTORY_OLD,RELATIONSHIP_HISTORY_NEW,FEAR_FAILURE_OLD,FEAR_FAILURE_NEW,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6_rc,SOIR7,SOIR8,SOIR9,SOIBEHAVIOR,SOIATTITUDE,SOIDESIRE,SOITOTAL,SDQ1,SDQ2,SDQ3,SDQ4,ZSDQ1,ZSDQ2,ZSDQ3,ZSDQ4,BFFB1,BFFB2_rc,BFFB3,BFFB4,BFFB5,BFFB6_rc,BFFB7,BFFB8_rc,BFFB9_rc,BFFB10,BFFB11,BFFB12_rc,BFFB13,BFFB14,BFFB15,BFFB16,BFFB17,BFFB18_rc,BFFB19,BFFB20,BFFB21_rc,BFFB22,BFFB23_rc,BFFB24_rc,BFFB25,BFFB26,BFFB27_rc,BFFB28,BFFB29,BFFB30,BFFB31_rc,BFFB32,BFFB33,BFFB34_rc,BFFB35_rc,BFFB36,BFFB37_rc,BFFB38,BFFB39,BFFB40,BFFB41_rc,BFFB42,BFFB43_rc,BFFB44,EXTRAVERSION,AGREEABLENESS,CONSCIENTIOUSNESS,NEUROTICISM,OPENNESS,IPC1,IPC2,IPC3,IPC4,IPC5,IPC6,IPC7,IPC8,IPC9,IPC10,IPC11,IPC12,IPC13,IPC14,IPC15,IPC16,IPC17,IPC18,IPC19,IPC20,MEANIPC
322,0,32,6, , ,4,3,1,4,9,1,12,1,21,2,4,1,18,11,.363636363636364,1,4,1,7,7,7,4,7,4,7,4,7,7,1,7,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,1,1,7,7,1,4,1,1,1,7,7,7,1,1,4,1,1,7,5,2.5,2,7,7,2,5,5,9,9,9,8,8,8, , , , ,6,4,4,4,1.23035604039193,.538352118707369,.964833977758214,-.254288858046192,1,5,5,1,5,1,5,1,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,1,1,5,1,5,1,5,5,1,5,5,1,5,1,5,5,5,1,5,3,4.11111111111111,4.11111111111111,1.25,5,1,1,1,1,7,7,7,1,1,7,1,1,1,1,7,1,1,7,1,7,3.1
323,0,33,1, , ,5,4,2, , , ,7,1,26,2,5,1,0,7,.714285714285714,1,3,2,7,6,7,1,5,1,4,2,7,6,2,6,5,3,2,3,6,2,2,2,2,5,2,2,2,5,3,6,7,5,6,6,5,5,4,2,2,1,2,7,6,6,2,3,5,2,6,6,3,4,5,2,5.33333333333333,4.4,1.66666666666667,6.5,6.33333333333333,2.5,3.33333333333333,4,4.66666666666667,4.5,3.66666666666667,2,1,1,8,7,8,8,3,4, , , , ,6,5,5,5,1.23035604039193,1.42590561171141,1.74956561300156,.504442937912773,1,2,5,4,5,2,4,5,3,5,2,5,4,3,5,2,4,3,3,4,1,4,2,2,5,2,2,5,4,4,2,3,5,2,5,2,2,4,3,5,4,3,4,4,1.75,3.22222222222222,4.11111111111111,2.25,4.6,5,1,2,5,6,7,6,6,4,6,6,6,6,6,7,2,2,5,6,6,5
324,0,32,1, , ,3,5,1,5,7,1,5,1,21,2,4,1,4,11,.363636363636364,1,2,2,6,7,6,1,5,1,5,3,7,5,3,4,7,2,4,2,4,1,1,2,6,6,4,3,2,3,4,5,6,4,6,6,4,5,5,6,2,1,1,6,6,7,1,1,6,4,5,3,2,1,6,1,4.66666666666667,5.2,1.33333333333333,6,6.33333333333333,1,2.66666666666667,4.5,4,3.5,2.66666666666667,2,1,2,9,9,9,7,4,3, , , , ,5,4,4,4,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,2,2,4,1,4,4,3,2,4,4,2,5,5,2,4,2,5,2,4,5,2,5,2,4,4,4,2,3,4,5,4,5,4,4,3,5,4,3,4,4,4,3,1,4,3.125,3.77777777777778,2.88888888888889,2.375,4.1,5,6,5,4,6,7,5,5,3,5,6,5,5,7,7,6,5,6,6,6,5.5
326,0,45,3, , ,5,5,1,5,10,1,2,1,25,2,1,1,10,20,.05,1,4,1,1,1,4,4,5,1,1,1,1,5,1,5,2,2,2,1,2,2,2,1,6,5,5,1,1,2,2,2,6,2,6,2,2,4,2,2,2,2,2,6,6,2,2,2,3,3,3,3,3,1,5,2,3.33333333333333,2.4,2,6,4.66666666666667,2,2.33333333333333,3,3,3,2.66666666666667,2,1,1,1,1,1,2,2,2, , , , ,5,4,2,4,.394169620347785,.538352118707369,-.604629292728481,-.254288858046192,4,5,5,1,5,2,5,5,2,5,5,5,5,1,3,5,5,5,1,5,2,5,5,2,4,1,5,4,1,5,5,4,5,1,1,5,5,5,2,5,4,5,5,4,3.625,4.88888888888889,4.88888888888889,1,4.1,5,5,5,4,5,5,6,4,6,5,6,6,5,6,6,6,6,6,6,5,5.4
328,0,31,3, , ,4,1,1,5,9,6,1,2, ,2,1,1,0, , ,1,4,5,6,4,3,4,3,4,6,5,4,3,5,6,5,5,4,6,5,4,4,5,5,3,5,3,3,3,2,5,3,4,3,3,3,2,2,4,3,3,2,3,4,3,2,3,2,3,3,4,2,5,6,5,3.33333333333333,2.8,2.66666666666667,3.5,3.33333333333333,2.5,2.33333333333333,3,3.33333333333333,5.5,5.33333333333333,2,1,1,1,7,5,6,6,7, , , , ,2,1,2,4,-2.11438963978465,-2.12430836030475,-.604629292728481,-.254288858046192,4,4,3,2,4,4,2,5,2,3,4,2,4,2,3,4,4,4,4,5,2,2,4,3,4,4,4,3,4,4,2,2,3,2,3,5,3,4,2,4,3,4,4,4,3.625,3,3.77777777777778,1.75,3.7,5,6,3,5,7,5,6,5,6,5,6,5,4,3,5,6,5,3,6,5,5.05
329,0,43,1, , ,4,7,1,5,10,1,15,1,18,2,14,1,1,25,.56,1,4,1,1,6,1,1,6,1,1,1,1,6,1,6,5,1,3,1,4,1,1,1,1,4,5,5,1,2,2,3,3,2,5,4,4,3,5,2,1,1,2,5,5,5,2,2,3,4,4,3,5,2,3,1,2.83333333333333,3.6,1.33333333333333,5,5,2,2.33333333333333,4,3.66666666666667,2.5,2,2,4,5,2,1,1,3,3,2, , , , ,6,2,2,4,1.23035604039193,-1.23675486730071,-.604629292728481,-.254288858046192,4,4,4,1,4,3,4,4,2,4,4,5,5,2,4,4,4,3,2,4,3,4,5,1,4,4,4,4,3,2,4,4,4,2,4,3,4,4,2,4,2,4,4,2,3.625,4.11111111111111,4.11111111111111,1.375,3.4,5,5,4,5,5,6,6,6,5,5,6,6,5,5,6,6,6,6,6,6,5.5
331,0,39,2, , ,2,2,2, , , ,8,1,19,2,8,1,0,20,.4,1,4,1,7,6,1,1,6,1,3,1,1,6,1,6,4,1,1,1,3,1,1,1,1,3,1,1,1,5,5,5,5,5,4,4,4,3,5,6,7,7,7,1,1,1,6,6,4,5,5,6,3,7,5,7,4.83333333333333,4.4,7,1,1,6,5.33333333333333,5,5.33333333333333,6,6.33333333333333,2,2,1,1,1,2,2,1,2, , , , ,5,3,3,2,.394169620347785,-.349201374296671,.180102342514866,-1.77175244996412,5,4,2,1,2,4,4,4,2,4,5,5,5,1,2,4,5,4,1,2,5,5,3,1,2,4,5,3,2,4,5,5,3,1,4,5,4,3,1,4,4,5,4,3,4.625,4.66666666666667,3.44444444444444,.875,3.1,5,5,4,4,5,6,6,5,6,6,3,4,4,6,5,5,5,3,5,5,4.85
334,0,50,1, , ,4,8,1,5,10,1,12,1,15,2,10,1,2,35,.285714285714286,1,5,5,5,6,6,5,5,3,5,5,5,4,5,4,5,2,2,2,4,2,2,4,2,5,4,3,4,4,3,5,5,3,3,4,4,5,2,5,4,5,4,4,3,3,4,5,5,5,3,3,3,4,5,5,3.83333333333333,4,4.33333333333333,3.5,3.33333333333333,4.5,4.66666666666667,4,3.66666666666667,4.5,4.66666666666667,2,5,4,5,7,7,7,6,4, , , , ,5,4,4,5,.394169620347785,.538352118707369,.964833977758214,.504442937912773,2,3,4,2,4,1,3,4,3,3,4,4,4,4,3,2,3,4,3,4,1,2,4,2,4,4,3,4,4,2,2,3,4,2,2,2,4,4,3,2,2,4,4,2,2.25,3.22222222222222,4,2.125,2.8,6,5,5,4,3,4,4,3,3,5,5,4,5,4,4,3,3,5,5,4,4.2
335,0,30,1, , ,4,3,1,5,11,1,5,1,23,2,1,1,8,7,.142857142857143,1,4,1,1,6,6,4,5,1,1,1,6,6,1,6,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,6,3,7,5,4,4,4,4,2,1,2,4,5,6,3,3,4,3,4,4,5,4,3,3,4.16666666666667,4.2,1.66666666666667,4.5,5,3,3.33333333333333,3.5,3.66666666666667,3.5,3.33333333333333,2,2,1,1,1,1,2,2,2, , , , ,5,4,3,5,.394169620347785,.538352118707369,.180102342514866,.504442937912773,2,4,4,2,4,2,4,4,2,4,4,5,5,3,4,3,4,5,2,4,2,4,5,2,4,4,4,4,2,4,2,4,4,2,2,3,5,4,2,4,3,4,4,4,2.75,4.22222222222222,4.33333333333333,1.625,3.7,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,6,6,5,5,5.25
336,0,34,2, , ,4,3,1,5,10,1,1,1,27,2,1,1,5,7,.142857142857143,1,4,6,4,3,4,5,4,3,5,6,4,5,4,5,4,6,5,5,4,6,5,5,4,5,6,3,4,5,4,5,6,4,5,6,4,4,5,4,3,5,6,4,2,6,4,5,2,5,4,5,6,3,2,3,4.83333333333333,4.6,4.66666666666667,3,4,4.5,3.66666666666667,4.5,4.66666666666667,2.5,2.66666666666667,2,2,1,8,7,3,7,5,6, , , , ,5,4,3,5,.394169620347785,.538352118707369,.180102342514866,.504442937912773,4,3,4,3,3,5,3,2,2,3,4,2,3,4,3,2,4,2,3,4,3,3,2,2,3,4,3,3,2,3,3,2,3,4,3,4,3,2,3,4,3,2,3,2,3.625,2.77777777777778,2.66666666666667,2.375,3.1,4,5,6,5,6,4,5,6,5,4,5,4,5,4,6,4,5,6,5,4,4.9
337,0,37,2, , ,3,1,1,5,7,1,3,1,21,2,3,1,10,16,.1875,1,4,6,6,6,4,5,5,5,7,5,3,6,6,5,7,7,4,5,5,5,6,5,4,5,5,4,5,5,7,7,6,3,6,4,6,5,5,1,7, ,7,7,5,7,7,3,5,4,5, ,6,2,2,4,5.66666666666667,4.2, ,6,6.33333333333333,5,5,4.5, ,2,2.66666666666667,2,1,1,7,9,2,6,9,5, , , , ,6,4,2,5,1.23035604039193,.538352118707369,-.604629292728481,.504442937912773,5,2,4,3,4,2,5,1,4,3,4,5,5,5,3,4,4,2,2,4,4,5,2,1,5,5,4,3,4,4,2,3,4,1,2,3,2,4,4,4,3,4,1,5,3.625,3.77777777777778,2.88888888888889,2.375,3.7,5,2,7,7,3,2,6,7,4,7,6,7,7,7,7,7,7,4,1,7,5.5
338,0,26,3, , ,4,1,1,1,11,9,10,2, ,2,1,1,1, , ,1,4,6,4,2,4,6,4,6,4,2,4,1,4,2,6,6,2,2,3,2,4,6,2,2,3,4,1,2,4,2,4,2,3,1,1,2,2,7,2,1,4,2,3,1,2,4,2,6,4,4,3,3,5,2,2.83333333333333,2.6,2.33333333333333,2.5,2,3,2.66666666666667,5,4.66666666666667,4,3.33333333333333,2,2,2,8,5,9,2,3,4, , , , ,1,2,1,6,-2.9505760598288,-1.23675486730071,-1.38936092797183,1.26317473387174,5,3,3,2,5,2,3,4,2,5,5,1,5,4,5,5,4,3,2,5,1,4,4,3,4,5,3,5,5,4,3,4,3,1,2,5,1,3,4,5,2,5,4,3,3.875,3.11111111111111,3.77777777777778,1.875,4,4,7,7,6,7,6,7,4,6,1,6,4,3,6,4,6,7,6,7,7,5.55
339,0,47,1, , ,2,3,2, , , ,2,1,28,2,3,0,0,19,.157894736842105,1,3,5,6,6,4,2,4,2,6,2,4,5,2,5,6,3,3,3,5,2,5,5,2,6,6,3,5,6,6,4,7,7,7,3,3,4,4,2,3,4,4,5,5,4,1,1,6,4,7,7,1,5,7,6,6.16666666666667,3.2,3.66666666666667,5,4.66666666666667,1,2.66666666666667,5.5,6,6,6,1,2,2,7,7,8,8,4,2, , , , ,5,4,4,4,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,1,3,3,4,4,2,4,3,4,4,3,3,4,4,4,2,2,1,4,4,2,4,3,4,4,1,3,4,4,4,1,4,3,3,3,2,2,2,4,3,3,4,2,4,1.75,3.22222222222222,2.77777777777778,2.875,3.7,5,5,3,3,5,6,6,5,4,4,5,5,5,5,4,3,3,2,3,2,4.15
340,0,66,1, , ,4,6,1,5,11,1,3,1,20,2,1,1,4,46,.0217391304347826,1,4,2,4,5,4,1,5,1,1,4,4,7,1,7,5,1,1,1,3,1,1,1,1,3,4,2,1,2,3,4,6,4,7,5,6,6,6,4,1,1,4,6,6,7,4,4,4,4,7,4,7,1,1,1,4.33333333333333,5.4,2,6,6.33333333333333,4,4,5.5,5,1,1,2,1,1,2,1,1,6,2,2, , , , ,5,3,2,4,.394169620347785,-.349201374296671,-.604629292728481,-.254288858046192,2,5,5,1,5,2,4,5,2,5,4,5,5,3,4,4,5,5,2,4,2,5,5,1,4,4,5,5,1,5,3,5,4,1,3,4,5,5,3,3,5,4,5,3,3.125,4.77777777777778,4.88888888888889,1.5,4.1,5,5,4,5,5,3,5,5,5,5,6,7,7,6,5,5,5,7,7,6,5.4
341,0,25,3, , ,4,2,1,5,7,7,1,1,21,2,1,1,1,4,.25,1,4,6,4,5,6,5,5,4,5,6,4,6,4,5,4,5,4,3,5,4,4,3,5,3,5,5,4,2,3,4,3,4,3,2,3,4,2,5,3,4,3,2,4,3,2,4,3,4,3,2,4,5,4,5,3.16666666666667,3.2,3.33333333333333,3,3,3,3,3.5,3,4.5,4.66666666666667,2,2,2,8,6,3,3,4,3, , , , ,2,2,2,4,-2.11438963978465,-1.23675486730071,-.604629292728481,-.254288858046192,4,3,4,2,4,2,3,3,3,2,4,2,3,4,3,4,3,2,3,2,3,4,3,2,2,3,2,2,2,3,2,3,2,2,3,4,3,3,2,4,2,3,4,3,3.25,2.88888888888889,2.88888888888889,2,2.8,6,5,4,5,4,3,5,5,4,5,5,6,5,4,5,4,5,3,5,4,4.6
342,0,29,1, , ,5,5,1,4,10,1,7,1,16,2,7,1,22,13,.538461538461538,1,5,1,7,6,6,1,7,1,6,6,6,7,6,7,7,1,1,1,6,1,1,1,1,6,7,7,1,2,2,2,2,2,2,1,1,1,1,3,1,1,2,1,1,2,1,1,1,1,2,1,2,1,6,5,2,1.4,1.33333333333333,1,1.33333333333333,1,1,1.5,1.33333333333333,3.5,4,2,2,4,9,4,8,5,2,2, , , , ,6,4,3,6,1.23035604039193,.538352118707369,.180102342514866,1.26317473387174,1,4,1,5,1,5,5,2,1,5,5,5,5,4,5,5,4,1,3,5,4,5,4,1,5,5,5,5,5,5,5,4,5,1,1,5,2,5,1,5,1,5,4,1,4.375,4.33333333333333,3.55555555555556,1.875,3.4,7,7,2,7,7,6,6,6,1,7,7,7,7,7,7,7,7,7,7,7,6.3
343,0,62,1, , ,5,8,1,5,11,1,10,1,18,2,4,1,4,44,.0909090909090909,1,3,2,2,6,2,1,5,1,2,2,2,4,2,4,2,1,1,1,5,1,5,2,1,1,1,1,1,3,6,6,6,6,6,3,5,6,6,2,2,2,2,6,6,6,3,3,6,3,6,6,6,2,2,2,5.5,4.4,2,6,6,3,4,4.5,5,2,2,2,1,1,3,3,7,8,2,6, , , , ,4,3,1,5,-.44201679969636,-.349201374296671,-1.38936092797183,.504442937912773,1,5,4,4,4,2,3,4,4,5,2,5,5,4,4,2,4,4,4,4,2,4,4,3,4,2,4,4,4,4,2,3,4,2,4,2,4,4,2,4,4,3,4,3,1.875,3.88888888888889,4.11111111111111,2.5,4,5,3,2,2,6,6,6,6,4,6,5,5,5,4,5,2,3,6,5,5,4.55
345,0,27,3, , ,4,2,1,4,9,9,2,1,22,2,2,1,1,5,.4,1,4,5,3,5,6,3,3,5,6,4,3,5,4,6,5,3,5,4,3,5,3,3,5,3,3,5,3,4,2,3,4,6,4,5,3,4,5,4,2,4,4,2,4,6,4,5,4,3,4,5,3,4,5,4,3.83333333333333,4.2,3.33333333333333,3,4,4.5,4.33333333333333,3.5,4,4.5,4.33333333333333,2,2,2,6,5,7,4, ,3, , , , ,4,3,3,4,-.44201679969636,-.349201374296671,.180102342514866,-.254288858046192,4,3,2,3,4,2,3,4,3,3,4,2,2,3,3,2,3,2,5,4,3,4,2,4,4,3,4,3,4,5,2,3,2,3,4,3,1,2,4,3,2,4,4,4,2.875,3,2.55555555555556,2.625,3.6,4,6,5,4,3,5,6,5,5,3,6,3,4,4,3,5,4,3,5,3,4.3
346,0,53,1, , ,4,7,1,5,7,2,10,1,17,2,4,1,1,36,.111111111111111,1,4,5,3,5,5,5,4,7,6,2,6,5,2,4,6,1,1,1,3,1,1,1,1,4,1,1,1,3,3,2,1,2,1,1,1,1,1,6,1,1,4,1,2,5,5,5,4,4,4,5,6,5,2,6,2,2,2,1.5,2.66666666666667,5,4.66666666666667,4,4.33333333333333,3.5,4.33333333333333,2,1,1,9,9,9,9,9,9, , , , ,6,4,4,4,1.23035604039193,.538352118707369,.964833977758214,-.254288858046192,4,4,4,1,4,5,4,5,2,4,4,5,5,1,3,4,5,3,4,5,4,5,3,1,4,4,3,5,1,5,4,5,3,1,4,5,4,4,1,4,5,4,2,4,4.25,4.33333333333333,3.77777777777778,1.25,4.2,5,4,3,4,5,6,5,5,7,6,6,5,6,6,6,6,6,6,5,5,5.35
347,0,32,1, , , ,5,1,3,8,3,5,1,20,2,5,1,1,12,.416666666666667,1,3,4,4,5,4,5,3,5,4,5,5,4,5,2,5,5,4,4,3,4,3,5,4,5,2,2,5,5,4,4,2,4,2,4,4,3,4,4,3,5,3,3,5,4,4,5,3,4,4,4,3,5,5,3,3.5,3.8,3.66666666666667,4,4,4.5,4,4,4,5,4.33333333333333,2,2,2,7,3,5,4,5,3, , , , ,4,3,3,4,-.44201679969636,-.349201374296671,.180102342514866,-.254288858046192,3,2,3,2,3,4,4,3,4,3,2,3,2,3,2,3,3,3,4,4,4,3,4,4,3,4,4,3,2,3,3,3,3,2,3,2,3,2,3,2,3,4,3,3,3.125,3.22222222222222,2.88888888888889,2.25,2.9,4,4,4,5,4,5,3,3,4,5,5,3,4,4,4,4,4,3,5,5,4.1
349,0,32,3, , ,4,1,1,4,8,8,1,1,31,2,1,1,2,1,1,1,4,4,6,4,5,5,5,4,4,5,6,6,5,5,5,6,5,3,4,5,5,6,5,5,6,5,4,3,4,4,3,3,2,3,2,2,3,5,2,2,2,2,3,3,2,2,2,2,3,3,2,5,6,6,3.16666666666667,3,2,2.5,2.66666666666667,2,2,2.5,2.66666666666667,5.5,5.66666666666667,2,2,2,6,3,7,2,2,3, , , , ,4,2,2,4,-.44201679969636,-1.23675486730071,-.604629292728481,-.254288858046192,4,3,4,2,3,3,4,2,2,3,5,3,5,4,4,3,4,3,4,4,3,3,2,4,3,4,3,4,3,4,3,3,4,2,3,4,3,3,4,4,2,3,2,3,3.625,3.22222222222222,3.22222222222222,2.25,3.3,5,5,6,5,5,6,6,6,4,4,5,5,5,6,5,5,4,5, ,5, 
350,0,26,3, , ,5,3,1,5,10,2,1,1,25,2,1,1,1,1,1,1,4,4,4,5,4,5,6,5,5,4,5,5,5,5,5,4,5,2,6,2,4,3,2,5,5,6,2,2,2,2,4,1,2,2,3,4,4,4,3,2,3,4,5,5,3,2,2,2,2,3,2,5,6,4,2.16666666666667,3.4,2.66666666666667,4.5,4.66666666666667,2.5,2.33333333333333,2,2.33333333333333,5.5,5,2,2,1,7,7,7,7,7,7, , , , ,5,1,4,5,.394169620347785,-2.12430836030475,.964833977758214,.504442937912773,4,3,4,3,4,3,5,3,2,4,4,4,4,3,3,4,3,4,3,4,2,4,3,1,4,4,2,4,3,4,2,3,4,1,2,4,3,4,3,4,2,4,3,3,3.375,3.44444444444444,3.66666666666667,1.875,3.4,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,6,6,5,6,5,5.25
353,0,34,2, , ,3,6,1,5,9,2,6,1,16,2,6,1,15,18,.333333333333333,1,4,1,4,5,6,1,5,4,5,3,6,6,3,7,5,1,1,1,1,1,1,1,1,4,3,1,1,2,3,4,3,3,4,3,4,5,3,3,2,2,5,6,5,6,4,4,3,3,3,2,4,2,4,3,3.16666666666667,3.6,3,5.5,5.66666666666667,4,3.66666666666667,3,2.66666666666667,3,3,2,3,2,7,7,8,2,2,2, , , , ,5,4,4,5,.394169620347785,.538352118707369,.964833977758214,.504442937912773,3,2,5,4,5,1,5,2,1,5,3,5,5,3,4,2,4,2,3,5,1,5,5,2,4,5,2,5,3,4,4,5,5,2,2,3,2,5,3,4,4,4,4,5,2.75,3.77777777777778,4.22222222222222,2,4.2,5,5,5,5,6,6,5,6,6,6,5,6,6,5,5,6,6,5,6,6,5.55
354,0,26,1, , ,4,8,2, , , ,10,1,13,2,30,10,5,13,2.30769230769231,1,4,1,7,7,1,1,7,1,1,5,1,7,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,5,1,1,1,1,1,1,7,1,1,1,1,1,7,1,2.33333333333333,1,1,1,1,1,1,8,8,8,9,9,9,7,5,7, , , , ,5,3,2,4,.394169620347785,-.349201374296671,-.604629292728481,-.254288858046192,1,5,5,1,4,1,1,2,1,4,2,5,5,1,5,2,1,2,1,4,1,2,2,1,4,5,1,5,2,1,1,1,5,1,4,1,1,5,1,5,5,2,4,1,1.75,2.11111111111111,3.88888888888889,.75,3.7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.95
357,0,27,1, , ,4,6,1,5,10,1,7,1,18,2,7,1,11,9,.777777777777778,1,4,2,2,2,5,5,6,2,5,2,6,6,2,5,6,2,2,2,5,1,2,3,2,5,5,5,2,5,5,3,5,5,6,6,6,5,6,6,1,2,2,6,6,6,2,2,2,2,5,6,5,2,3,3,4.83333333333333,5.8,1.66666666666667,6,6,2,2,3.5,4.33333333333333,2.5,2.66666666666667,2,2,5,6,4,4,4,2,3, , , , ,5,4,3,4,.394169620347785,.538352118707369,.180102342514866,-.254288858046192,4,2,4,2,4,2,4,2,2,4,4,2,5,2,4,4,4,1,2,5,4,4,2,2,4,4,2,4,4,4,4,4,3,1,4,4,2,4,2,5,5,4,2,5,3.75,3.11111111111111,3,1.375,4.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,5.15
358,0,43,1, , ,5,7,1,5,11,1,1,1,22,2,4,1,30,21,.19047619047619,1,3,1,2,6,4,4,7,1,4,1,4,7,2,7,6,1,2,2,3,2,1,1,1,7,6,1,2,2,3,4,4,4,4,4,5,6,4,5,1,1,1,6,6,6,1,2,4,4,2,5,2,4,6,4,3.5,4.8,1,6,6,1.5,2.33333333333333,3,3.66666666666667,5,4.66666666666667,2,4,3,9,9,9,8,7,6, , , , ,6,6,6,6,1.23035604039193,2.31345910471545,2.53429724824491,1.26317473387174,3,2,4,3,4,3,4,2,3,4,3,4,3,2,3,2,3,2,5,5,2,3,3,3,3,2,3,2,3,4,1,4,3,3,2,3,4,3,4,5,4,3,3,5,2.375,3.33333333333333,2.77777777777778,2.5,3.9,5,3,3,3,4,5,6,5,4,5,5,4,3,4,5,4,3,4,5,6,4.3
359,0,42,3, , ,4,1,1,5,11,2,2,1,28,2,1,1,3,14,.0714285714285714,1,2,2,2,5,1,3,7,2,4,2,1,7,4,7,1,3,4,2,5,4,5,5,3,4,4,3,3,3,6,4,5,3,3,6,4,3,2,4,3,5,3,4,2,3,5,3,3,4,5,4,3,6,5,3,4,3.8,3.66666666666667,3,3,4,3.66666666666667,4.5,4.33333333333333,5.5,4.66666666666667,2,2,1,1,2,1,2,2,1, , , , ,2,2,3,3,-2.11438963978465,-1.23675486730071,.180102342514866,-1.01302065400516,3,4,5,2,5,5,5,5,3,5,4,1,5,3,5,5,2,5,2,5,1,5,5,1,5,5,3,4,1,5,4,5,5,2,3,5,5,5,2,5,1,5,5,5,4,3.88888888888889,4.88888888888889,1.75,4.4,7,5,5,5,4,3,4,6,5,5,5,4,3,4,4,3,4,5,4,4,4.45
360,0,44,3, , ,4,1,1,5,10,1,0,2, ,2,1,1,0, , ,1,4,5,5,6,4,5,6,4,5,6,4,3,5,6,5,5,6,5,4,6,6,3,4,5,6,5,4,3,4,3,2,3,4,5,4,4,4,5,4,5,3,3,4,5,4,4,5,4,3,3,6,3,2,3,3.16666666666667,4.4,4,3.5,4,4,4.33333333333333,3.5,3.33333333333333,2.5,2.66666666666667,2,1,1,1,1,9,2,2,1, , , , ,4,4,2,4,-.44201679969636,.538352118707369,-.604629292728481,-.254288858046192,4,3,2,3,4,2,4,3,3,4,4,2,3,2,3,4,4,3,2,3,2,4,2,2,4,4,3,2,3,4,2,4,4,2,3,3,2,2,3,4,4,3,5,4,3.125,3.22222222222222,2.88888888888889,1.875,3.7,5,6,5,4,5,2,4,5,5,4,4,5,3,3,5,4,4,3,5,6,4.35
361,0,39,3, , ,5,2,1,4,10,1,3,1,15,2,5,1,17,24,.208333333333333,1,3,5,3,6,5,5,5,5,4,6,6,6,5,4,6,3,2,4,5,3,4,3,4,6,5,6,2,3,3,3,3,2,4,3,3,3,3,5,2,3,3,3,3,2,2,3,2,2,4,2,4,4,4,4,3,3.4,2.66666666666667,3,2.66666666666667,2.5,2.33333333333333,3,2.66666666666667,4,4,2,3,2,6,5,7,6,3,4, , , , ,5,4,2,6,.394169620347785,.538352118707369,-.604629292728481,1.26317473387174,5,4,4,1,4,5,4,4,2,4,4,4,4,2,5,4,4,4,3,4,4,4,4,2,4,4,4,4,2,5,5,4,4,2,3,4,3,4,2,4,1,4,4,5,4.375,3.88888888888889,4,1.5,3.9,5,3,5,5,5,6,5,5,5,5,5,5,6,5,5,5,6,6,6,6,5.2
362,0,71,3, , ,4,2,1,5,11,1,3,2, ,2,1,1,4, , ,1,3,6,6,6,7,6,7,7,6,2,7,6,6,6,7,1,4,1,6,2,6,2,6,6,6,7,6,2,2,2,2,2,5,2,1,1,2,6,1,1,1,1,2,2,1,1,1,1,2,2,2,6,6,6,2.5,2.4,1,1.5,1.66666666666667,1,1,1.5,1.66666666666667,6,6,2,2,2,1,1,1,2,4,8, , , , ,6,3,4,6,1.23035604039193,-.349201374296671,.964833977758214,1.26317473387174,4,4,5,2,4,2,4,2,2,4,5,2,5,1,5,5,1,5,4,5,2,5,5,2,5,5,2,5,3,4,4,4,5,3,1,5,5,5,4,5,1,5,5,4,4,3.55555555555556,4.66666666666667,2,3.8,5,6,6,6,6,6,6,6,6,7,7,7,7,6,7,6,6,7,7,7,6.35
